1,4411,18456,NULL,1:56124,1189431617
1,4411,18423,NULL,1:56123,1184854039
1,4411,18390,NULL,1:56122,1189431617
1,4411,18357,NULL,1:56121,1189431617
1,4411,18324,NULL,1:56120,1189431617
1,4411,18291,NULL,1:56119,1170076270
1,28481,20800,NULL,1:57045,1153917411
1,28481,20786,NULL,1:57044,1153917411
1,28481,20987,NULL,1:57056,1153917411
1,28481,20967,NULL,1:57055,1153917411
1,28481,20954,NULL,1:57054,1153917411
1,28481,20934,NULL,1:57053,1153917411
1,28481,20921,NULL,1:57052,1153917411
1,28481,20901,NULL,1:57051,1153917411
1,28481,24899,NULL,1:57050,1173974727
1,28481,17603,NULL,1:56858,1153917411
1,28481,17583,NULL,1:56857,1153917411
1,28481,17570,NULL,1:56856,1153917411
1,28481,17550,NULL,1:56855,1153917411
1,28481,17537,NULL,1:56854,1153917411
1,28481,17517,NULL,1:56853,1153917411
1,28481,17504,NULL,1:56852,1153917411
1,28481,17484,NULL,1:56851,1153917411
1,28481,17405,NULL,1:56850,1153917411
1,28481,17385,NULL,1:56849,1153917411
1,28481,17372,NULL,1:56848,1153917411
1,28481,17352,NULL,1:56847,1153917411
1,28481,17339,NULL,1:56846,1153917411
1,28481,17319,NULL,1:56845,1153917411
1,28481,17306,NULL,1:56844,1153917411
1,28481,17286,NULL,1:56843,1153917411
1,28481,17273,NULL,1:56842,1153917411
1,28481,17253,NULL,1:56841,1153917411
1,28481,17240,NULL,1:56840,1153917411
1,28481,17220,NULL,1:56839,1153917411
1,28481,17207,NULL,1:56838,1153917411
1,28481,17187,NULL,1:56837,1153917411
1,28481,17174,NULL,1:56836,1153917411
1,28481,17154,NULL,1:56835,1153917411
1,28481,17141,NULL,1:56834,1153917411
1,28481,17121,NULL,1:56833,1153917411
1,28481,17108,NULL,1:56832,1153917411
1,28481,17088,NULL,1:56831,1153917411
1,28481,17075,NULL,1:56830,1153917411
1,28481,17055,NULL,1:56829,1153917411
1,28481,17042,NULL,1:56828,1153917411
1,28481,17022,NULL,1:56827,1153917411
1,28481,25427,NULL,1:56826,1173974727
1,28481,25447,NULL,1:56825,1173974727
1,28481,25460,NULL,1:56824,1173974729
1,28481,25480,NULL,1:56823,1173974729
1,28481,16941,NULL,1:56822,1153917411
1,28481,16921,NULL,1:56821,1153917411
1,28481,16907,NULL,1:56820,1153917411
1,28194,2545,NULL,1:56741,1153917411
1,28194,2513,NULL,1:56740,1153917411
1,28194,2481,NULL,1:56739,1153917411
1,28194,2449,NULL,1:56738,1153917411
1,28194,2417,NULL,1:56737,1153917411
1,28194,2385,NULL,1:56736,1153917411
1,28194,2353,NULL,1:56735,1153917411
1,28194,2257,NULL,1:56732,1153917411
1,28194,2225,NULL,1:56731,1153917411
1,28194,2193,NULL,1:56730,1153917411
1,28194,2157,NULL,1:56729,1153917411
1,27970,859,NULL,1:56728,1153917411
1,27970,827,NULL,1:56727,1153917411
1,27970,731,NULL,1:56724,1153917411
1,27970,699,NULL,1:56723,1153917411
1,27970,663,NULL,1:56722,1153917411
1,27866,267,NULL,1:56721,1153917411
1,27866,235,NULL,1:56720,1153917411
1,27840,5755,NULL,1:56719,1153917411
1,27840,5652,NULL,1:56716,1153917411
1,28194,2321,NULL,1:56734,1153917411
1,28194,2289,NULL,1:56733,1153917411
1,27970,795,NULL,1:56726,1153917411
1,27970,763,NULL,1:56725,1153917411
1,27840,5716,NULL,1:56718,1153917411
1,27840,5684,NULL,1:56717,1153917411
1,4411,17532,NULL,1:56096,1170076268
1,4411,17499,NULL,1:56095,1170076268
1,4411,17465,NULL,1:56094,1153917410
1,4411,17432,NULL,1:56093,1153917410
1,4411,17399,NULL,1:56092,1153917410
1,4411,17994,NULL,1:56110,1184854039
1,28481,20766,NULL,1:57043,1153917411
1,28481,20753,NULL,1:57042,1153917411
1,28481,16887,NULL,1:56819,1153917411
1,28481,16874,NULL,1:56818,1153917411
1,27839,11710,NULL,1:32757,1174547991
1,27839,11743,NULL,1:32756,1174547991
1,27839,11776,NULL,1:32755,1174547991
1,27839,11810,NULL,1:32754,1174547991
1,27839,11843,NULL,1:32753,1174547991
1,27839,11876,NULL,1:32752,1174547991
1,27839,11909,NULL,1:32751,1174547991
1,27839,11943,NULL,1:32750,1174547991
1,27427,22420,NULL,1:33266,1177511401
1,27427,22387,NULL,1:33267,1177511401
1,27427,22354,NULL,1:33268,1177511401
1,27427,22456,NULL,1:33269,1189434809
1,27427,22489,NULL,1:33270,1189434809
1,27427,22522,NULL,1:33271,1189434809
1,27839,20524,NULL,1:32735,1174913536
1,27839,20490,NULL,1:32734,1174913536
1,27839,20457,NULL,1:32733,1174913536
1,27839,20424,NULL,1:32732,1174913536
1,27839,20391,NULL,1:32731,1174913536
1,27839,20357,NULL,1:32730,1174913536
1,27839,20324,NULL,1:32729,1174913536
1,27839,20291,NULL,1:32728,1174913536
1,27839,20258,NULL,1:32727,1174913536
1,27839,20225,NULL,1:32726,1174913536
1,27839,20192,NULL,1:32725,1174913536
1,27839,20159,NULL,1:32724,1174913536
1,27839,20126,NULL,1:32723,1174913536
1,27839,20091,NULL,1:32722,1174913536
1,27839,12914,NULL,1:32721,1174547991
1,27839,12949,NULL,1:32720,1174547991
1,27839,12982,NULL,1:32719,1174547991
1,27839,13015,NULL,1:32718,1174547991
1,27839,13048,NULL,1:32717,1174547991
1,27839,13081,NULL,1:32716,1174547991
1,27839,13114,NULL,1:32715,1174547991
1,27839,13147,NULL,1:32714,1174547991
1,27839,13180,NULL,1:32713,1174547991
1,27839,13214,NULL,1:32712,1174547991
1,27839,13382,NULL,1:32707,1174547991
1,27839,13417,NULL,1:32706,1174547991
1,27839,13450,NULL,1:32705,1174547991
1,27839,13483,NULL,1:32704,1174547991
1,27839,13516,NULL,1:32703,1174547991
1,27839,13549,NULL,1:32702,1174547991
1,27839,13582,NULL,1:32701,1174547991
1,27839,13615,NULL,1:32700,1174547991
1,27839,13648,NULL,1:32699,1174547991
1,27839,13682,NULL,1:32698,1174547991
1,27839,13715,NULL,1:32697,1174547991
1,27839,13748,NULL,1:32696,1174547991
1,27839,13781,NULL,1:32695,1174547991
1,27839,13815,NULL,1:32694,1174547991
1,27839,14318,NULL,1:32693,1174547991
1,27839,14353,NULL,1:32692,1174547991
1,27839,14386,NULL,1:32691,1174547991
1,27839,14419,NULL,1:32690,1174547991
1,27839,14452,NULL,1:32689,1174547991
1,27839,14485,NULL,1:32688,1174547991
1,27839,14518,NULL,1:32687,1174547991
1,27839,14551,NULL,1:32686,1174547991
1,27839,14584,NULL,1:32685,1174547991
1,27839,14618,NULL,1:32684,1174547991
1,27839,14651,NULL,1:32683,1174547991
1,27839,14684,NULL,1:32682,1174547991
1,27839,14717,NULL,1:32681,1174547991
1,27839,14751,NULL,1:32680,1174547991
1,27839,20056,NULL,1:32679,1174913536
1,27839,20022,NULL,1:32678,1174913536
1,27839,19989,NULL,1:32677,1174913536
1,27839,19956,NULL,1:32676,1174913536
1,27839,19923,NULL,1:32675,1174913536
1,27839,19889,NULL,1:32674,1174913536
1,27839,19856,NULL,1:32673,1174913536
1,27839,19823,NULL,1:32672,1174913536
1,27839,19790,NULL,1:32671,1174913536
1,27839,19757,NULL,1:32670,1174913536
1,27839,19724,NULL,1:32669,1174913536
1,27839,19691,NULL,1:32668,1174913536
1,27839,19658,NULL,1:32667,1174913536
1,27839,19623,NULL,1:32666,1174913536
1,27839,15254,NULL,1:32665,1174547991
1,27839,15289,NULL,1:32664,1174547991
1,27839,15322,NULL,1:32663,1174547991
1,27839,15355,NULL,1:32662,1174547991
1,27839,15520,NULL,1:32657,1174547991
1,27839,15554,NULL,1:32656,1174547991
1,27839,15587,NULL,1:32655,1174547991
1,27839,15620,NULL,1:32654,1174547991
1,27839,15653,NULL,1:32653,1174547991
1,27839,15687,NULL,1:32652,1174547991
1,27839,15722,NULL,1:32651,1174547991
1,27839,15757,NULL,1:32650,1174547991
1,27839,15790,NULL,1:32649,1174547991
1,27839,15823,NULL,1:32648,1174547991
1,27839,15856,NULL,1:32647,1174547991
1,27839,10592,NULL,1:32791,1174547991
1,27839,10560,NULL,1:32792,1174547991
1,27839,10528,NULL,1:32793,1174547991
1,27839,10496,NULL,1:32794,1174547991
1,27839,10464,NULL,1:32795,1174547991
1,27839,10432,NULL,1:32796,1174547991
1,27839,10400,NULL,1:32797,1174547991
1,27839,10368,NULL,1:32798,1174547991
1,27839,10336,NULL,1:32799,1174547991
1,27839,10304,NULL,1:32800,1174547991
1,27839,10272,NULL,1:32801,1174547991
1,27839,10240,NULL,1:32802,1174547991
1,27839,10208,NULL,1:32803,1174547991
1,27839,10176,NULL,1:32804,1174547991
1,27839,15889,NULL,1:32646,1174547991
1,27839,15922,NULL,1:32645,1174547991
1,27839,15955,NULL,1:32644,1174547991
1,27839,15988,NULL,1:32643,1174547991
1,27839,16022,NULL,1:32642,1174547991
1,27839,16055,NULL,1:32641,1174547991
1,27839,16088,NULL,1:32640,1174547991
1,27839,16190,NULL,1:32637,1174547991
1,27839,16225,NULL,1:32636,1174547991
1,27839,16258,NULL,1:32635,1174547991
1,27839,16291,NULL,1:32634,1174547991
1,27839,16324,NULL,1:32633,1174547991
1,27839,10752,NULL,1:32786,1174547991
1,27839,10720,NULL,1:32787,1174547991
1,27839,10688,NULL,1:32788,1174547991
1,27839,10656,NULL,1:32789,1174547991
1,27839,11042,NULL,1:32777,1174547991
1,27839,11008,NULL,1:32778,1174547991
1,27839,10976,NULL,1:32779,1174547991
1,27839,10816,NULL,1:32784,1174547991
1,27839,10944,NULL,1:32780,1174547991
1,27839,10912,NULL,1:32781,1174547991
1,27839,10880,NULL,1:32782,1174547991
1,27839,10848,NULL,1:32783,1174547991
1,27839,10624,NULL,1:32790,1174547991
1,27839,10784,NULL,1:32785,1174547991
1,27839,16357,NULL,1:32632,1174547991
1,27839,16390,NULL,1:32631,1174547991
1,27839,16423,NULL,1:32630,1174547991
1,27839,16456,NULL,1:32629,1174547991
1,27839,16490,NULL,1:32628,1174547991
1,27839,16523,NULL,1:32627,1174547991
1,27839,16556,NULL,1:32626,1174547991
1,27839,16589,NULL,1:32625,1174547991
1,27839,16623,NULL,1:32624,1174547991
1,27839,16658,NULL,1:32623,1174547991
1,27839,16693,NULL,1:32622,1174547991
1,27839,16726,NULL,1:32621,1174547991
1,27839,16759,NULL,1:32620,1174547991
1,27839,16792,NULL,1:32619,1174547991
1,27839,16825,NULL,1:32618,1174547991
1,27839,16858,NULL,1:32617,1174547991
1,27839,16891,NULL,1:32616,1174547991
1,27839,16924,NULL,1:32615,1174547991
1,27839,16958,NULL,1:32614,1174547991
1,27839,16991,NULL,1:32613,1174547991
1,27839,17024,NULL,1:32612,1174547991
1,27839,17057,NULL,1:32611,1174547991
1,27839,17091,NULL,1:32610,1174547991
1,27839,17126,NULL,1:32609,1174547991
1,27839,17161,NULL,1:32608,1174547991
1,27839,17194,NULL,1:32607,1174547991
1,27839,17227,NULL,1:32606,1174547991
1,27839,17260,NULL,1:32605,1174547991
1,27839,10144,NULL,1:32805,1174547991
1,27839,10112,NULL,1:32806,1174547991
1,27839,10080,NULL,1:32807,1174547991
1,27839,10048,NULL,1:32808,1174547991
1,27839,10016,NULL,1:32809,1174547991
1,27839,9984,NULL,1:32810,1174547991
1,27839,9952,NULL,1:32811,1174547991
1,27839,9920,NULL,1:32812,1174547991
1,27839,9888,NULL,1:32813,1174547991
1,27839,9856,NULL,1:32814,1174547991
1,27839,9824,NULL,1:32815,1174547991
1,27839,9792,NULL,1:32816,1174547991
1,27839,9760,NULL,1:32817,1174547991
1,27839,9728,NULL,1:32818,1174547991
1,27839,13850,NULL,1:44457,1174547993
1,27839,13885,NULL,1:44456,1174547993
1,27839,13918,NULL,1:44455,1174547993
1,27839,13951,NULL,1:44454,1174547993
1,27839,13984,NULL,1:44453,1174547993
1,27839,14017,NULL,1:44452,1174547993
1,27839,14050,NULL,1:44451,1174547993
1,27839,14083,NULL,1:44450,1174547993
1,27839,14116,NULL,1:44449,1174547993
1,27839,14150,NULL,1:44448,1174547993
1,27839,14183,NULL,1:44447,1174547993
